price,estimated_price,price_error,profit,profit_controlled,profit_passive,profit_actual,P_ESS,P_ESS_controlled,P_ESS_passive,P_ESS_actual,SOC_controlled,P_natural_gas,P_natural_gas_actual,P_renewable_absorbed,marginal_price_gas,marginal_price_gas_actual,marginal_price_gas_withoutESS,cost,cost_actual,cost_withoutESS,carbon,carbon_actual,carbon_withoutESS,total_profit,total_profit_actual,total_cost,total_cost_actual,total_cost_withoutESS,total_carbon,total_carbon_actual,total_carbon_withoutESS,total_absorb
26.872245916666667,27.074196290808313,0.007515202665527573,23740.733525844447,20960.351815,2780.381710844445,3475.477138555556,883.4666666666667,780.0,103.46666666666668,129.33333333333334,0.8104878947368421,3347.366666666667,4101.5,0.0,23.73661360437842,24.83747374101413,24.83747374101413,68415.7807531201,86851.13751668154,90063.45078718603,1033.8178222773406,1305.1308865990677,1353.0803190333959,13173963.26567974,10292403.848168075,106184755.51049313,108049998.06868887,108931464.52421403,1597033.688987211,1625199.9387793634,1639747.4515849259,88407.68333333333
24.382220083333333,25.151252398583186,0.03154070107732036,18605.259404922224,19018.131665,-412.8722600777778,-516.0903250972223,763.0666666666667,780.0,-16.933333333333334,-21.166666666666668,0.7358467464114833,3403.9333333333334,4188.166666666667,0.0,23.73661360437842,24.83747374101413,24.83747374101413,69758.48186267444,89003.7185742361,88477.99204671796,1053.1945490280605,1337.2619495705248,1329.4145553448036,13173963.26567974,10292403.848168075,106184755.51049313,108049998.06868887,108931464.52421403,1597033.688987211,1625199.9387793634,1639747.4515849259,88407.68333333333
24.263704333333333,24.69338069186704,0.017708605109543005,18674.96443522222,18925.68938,-250.72494477777778,-313.4061809722222,769.6666666666666,780.0,-10.333333333333334,-12.916666666666666,0.6612055980861244,3382.083333333334,4164.666666666667,0.0,23.73661360437842,24.83747374101413,24.83747374101413,69239.83685541878,88420.03794132227,88099.2205721675,1045.7099029555227,1328.549488264803,1323.7607240719412,13173963.26567974,10292403.848168075,106184755.51049313,108049998.06868887,108931464.52421403,1597033.688987211,1625199.9387793634,1639747.4515849259,88407.68333333333
25.840064583333334,25.378705729174442,-0.017854400195905975,22160.439386666665,20155.250375,2005.1890116666668,2506.486264583333,857.6,780.0,77.60000000000001,97.0,0.5865644497607656,3454.65,4215.25,0.0,23.73661360437842,24.83747374101413,24.83747374101413,70962.32378264316,89676.4001547219,92085.63510760026,1070.5673774023799,1347.3029067491052,1383.2649810748514,13173963.26567974,10292403.848168075,106184755.51049313,108049998.06868887,108931464.52421403,1597033.688987211,1625199.9387793634,1639747.4515849259,88407.68333333333
27.398364333333333,27.659809783642114,0.009542374396076761,26344.440585311113,21370.72418,4973.716405311111,6217.145506638889,961.5333333333333,780.0,181.53333333333333,226.91666666666666,0.5119233014354068,3720.05,4454.666666666667,0.0,24.6228413148246,24.9300756001746,24.9300756001746,77378.85662698938,95626.94894073304,101283.99859567267,1163.7418774724822,1436.2364184165494,1521.255144081252,13173963.26567974,10292403.848168075,106184755.51049313,108049998.06868887,108931464.52421403,1597033.688987211,1625199.9387793634,1639747.4515849259,88407.68333333333
31.710345916666668,31.96498226921897,0.008030071738147335,42536.25801261667,24734.069815000003,17802.188197616666,22252.735247020835,1341.4,780.0,561.4,701.75,0.4372821531100479,4444.266666666666,5083.916666666667,0.0,24.9300756001746,24.9300756001746,24.94584261245164,95367.67615449122,111314.19901214291,128819.52255581334,1432.3398569171165,1671.9971226009666,1934.8247146502117,13173963.26567974,10292403.848168075,106184755.51049313,108049998.06868887,108931464.52421403,1597033.688987211,1625199.9387793634,1639747.4515849259,88407.68333333333
26.280405083333335,26.830279505317524,0.02092336173055839,29936.885443927782,20498.715965000003,9438.169478927779,11797.711848659723,1139.1333333333334,780.0,359.1333333333334,448.9166666666667,0.3626410047846891,4358.450000000001,5048.666666666667,0.0,24.83747374101413,24.9300756001746,24.94584261245164,93233.12639443514,110435.41384723675,121633.04106320956,1400.393309258867,1658.79002713414,1826.9252327290283,13173963.26567974,10292403.848168075,106184755.51049313,108049998.06868887,108931464.52421403,1597033.688987211,1625199.9387793634,1639747.4515849259,88407.68333333333
14.583434666666664,13.80699238379722,-0.05324138658804132,-11802.859790222219,-8750.060799999997,-3052.798990222222,-3815.9987377777775,-809.3333333333334,-600.0,-209.33333333333337,-261.6666666666667,0.4144591866028709,4637.833333333334,4170.166666666667,80.0,24.9300756001746,24.83747374101413,24.83747374101413,100193.30778816502,88556.64404689785,82057.50508466583,1504.863358927389,1330.588574953376,1233.577480981861,13173963.26567974,10292403.848168075,106184755.51049313,108049998.06868887,108931464.52421403,1597033.688987211,1625199.9387793634,1639747.4515849259,88407.68333333333
10.76562575,10.805555817966063,0.0037090336310515093,-9242.648560566668,-6459.37545,-2783.273110566667,-3479.0913882083337,-858.5333333333333,-600.0,-258.53333333333336,-323.1666666666667,0.4662773684210527,4303.25,4303.25,535.3666666666666,24.83747374101413,24.83747374101413,24.83747374101413,91862.09784393114,91862.09784393114,83835.45424662674,1379.9282937662772,1379.9282937662772,1260.1165031861703,13173963.26567974,10292403.848168075,106184755.51049313,108049998.06868887,108931464.52421403,1597033.688987211,1625199.9387793634,1639747.4515849259,88407.68333333333
12.98037325,13.080337516723613,0.007701185844067756,-12789.994442333333,-7788.22395,-5001.770492333334,-6252.213115416666,-985.3333333333334,-600.0,-385.33333333333337,-481.6666666666667,0.5180955502392346,4605.0,4605.0,503.6666666666667,24.9300756001746,24.9300756001746,24.83747374101413,99374.77030595927,99374.77030595927,87393.422360027,1492.5617144500136,1492.5617144500136,1313.2254428476463,13173963.26567974,10292403.848168075,106184755.51049313,108049998.06868887,108931464.52421403,1597033.688987211,1625199.9387793634,1639747.4515849259,88407.68333333333
